signal_id,timestamp,signal_strength,frequency,bandwidth,modulation_type,encryption_protocol,wavelet_energy,entropy,latency,label
1203,1203,0.0189717,0.193939468,0.643184329,2,2,31.56547711,0.519907512,0.607242844,0
1204,1204,0.321517456,0.859195152,0.718134071,2,0,33.21300621,0.594546668,0.731985962,0
1205,1205,0.48713017,0.677236567,0.977251859,0,2,40.59427445,0.691062694,0.660830092,1
1206,1206,0.769884203,0.838277261,0.377427872,2,1,28.80244487,0.77167731,0.730341276,1
1207,1207,0.682466147,0.859142637,0.802355387,0,0,24.49825501,0.694255104,0.836546737,1
1208,1208,0.444239543,0.74868407,0.434796088,1,1,28.83249885,0.400868297,0.943120867,0
1209,1209,0.271358317,0.439398423,0.870094982,0,2,21.43448431,0.487469008,0.841167593,0
1210,1210,0.997397717,0.610812387,0.180749808,0,0,33.7388497,0.608617676,0.781451409,0
1211,1211,0.42444886,0.160426594,0.948300699,2,0,42.34161773,0.231565775,0.931433981,1
1212,1212,0.449743127,0.673939705,0.218889926,1,2,35.30195773,0.323376015,0.857970575,1
1213,1213,0.160969044,0.179323021,0.326411885,0,2,33.80143467,0.392744618,0.484409803,0
1214,1214,0.794372056,0.694253099,0.756676372,1,0,38.38056593,0.483309747,0.901271129,0
1215,1215,0.692889484,0.22969079,0.393992502,1,0,27.09325706,0.50497481,0.874978537,1
1216,1216,0.218315583,0.117593045,0.608594757,2,2,26.72755368,0.081952938,0.759285207,1
1217,1217,0.079440872,0.165347912,0.444845463,0,1,22.95462914,0.584840063,0.182216607,1
1218,1218,0.679660251,0.0019814,0.742844663,2,0,29.73470702,0.405284619,0.594260664,0
1219,1219,0.65358087,0.719054385,0.228455979,0,2,26.58861229,0.517436562,0.358277898,1
1220,1220,0.270989888,0.73272202,0.05846705,1,1,14.44280284,0.042546423,0.163033332,1
1221,1221,0.95097427,0.51515556,0.300102874,0,0,36.2937303,0.812314352,0.396204503,0
1222,1222,0.148358972,0.161424442,0.474600873,0,0,24.58897877,0.530259882,0.122224933,0
1223,1223,0.430623976,0.083580643,0.168103714,1,2,34.97364157,0.455118376,0.991176291,0
1224,1224,0.943701168,0.019126014,0.355008125,1,1,27.09716777,0.600274018,0.78171302,0
1225,1225,0.417972203,0.165811809,0.40022462,0,0,25.60586328,0.826279299,0.299330802,1
1226,1226,0.637539448,0.891248466,0.057400181,2,1,37.80069347,0.713292961,0.647322305,0
1227,1227,0.395761533,0.241634893,0.583673672,0,1,26.46913952,0.417215266,0.710204526,1
1228,1228,0.271948921,0.354420575,0.884914821,1,0,33.91407303,0.512847618,0.879007792,1
1229,1229,0.984204682,0.105381686,0.151815492,2,1,22.94006437,0.548547114,0.795998686,1
1230,1230,0.407542382,0.222450647,0.59818431,1,0,29.16625108,0.484905961,0.160246195,1
1231,1231,0.894010505,0.51944873,0.665161074,1,1,20.87275344,0.785564905,0.952108639,0
1232,1232,0.227532842,0.608017046,0.419589458,2,0,34.1977276,0.548755417,0.269454238,0
1233,1233,0.210623748,0.245452098,0.701544212,1,2,38.37468787,0.607867037,0.010566338,1
1234,1234,0.028013884,0.057746738,0.410980463,1,0,22.38836701,0.569700253,0.173312966,1
1235,1235,0.650726489,0.391198812,0.504950146,1,0,28.4758161,0.646432794,0.848040031,1
1236,1236,0.366591366,0.234298091,0.007327311,1,0,29.4495579,0.522884632,0.279241163,0
1237,1237,0.864165074,0.219641991,0.692160354,1,1,28.2320898,0.544107121,0.21942733,0
1238,1238,0.471642671,0.960287073,0.661762235,1,2,39.34069131,0.654668443,0.862746558,0
1239,1239,0.968365014,0.616568731,0.038396284,1,1,48.38453862,0.482705328,0.897105374,0
1240,1240,0.182947677,0.557119703,0.368470102,1,1,39.92830885,0.349331836,0.554768759,1
1241,1241,0.868444974,0.415952283,0.979667706,1,0,24.46291148,0.318714769,0.256238633,0
1242,1242,0.776095381,0.429127493,0.420992295,0,1,49.79137327,0.690783628,0.633517344,0
1243,1243,0.770400437,0.541139009,0.502256431,0,0,40.11841194,0.60419117,0.143660832,0
1244,1244,0.844521288,0.696734442,0.910518973,1,2,28.91896322,0.466752135,0.948977162,0
1245,1245,0.760467814,0.702453327,0.717719507,0,1,39.11635243,0.492019181,0.179086922,0
1246,1246,0.625190594,0.17176024,0.582435712,2,1,24.80342295,0.228464806,0.311093933,0
1247,1247,0.128476357,0.500328232,0.798317152,0,1,40.22444369,0.715783271,0.006134393,0
1248,1248,0.029410871,0.412133541,0.864924058,1,0,44.09150521,0.474690561,0.974040389,0
1249,1249,0.920853114,0.870910665,0.457168419,1,0,26.41514924,0.33985789,0.168930033,0
1250,1250,0.615586969,0.631694032,0.475401118,0,1,41.80121908,0.400775268,0.129068002,0
1251,1251,0.796105868,0.532734257,0.386283051,1,1,28.34523138,0.503694921,0.599064424,1
1252,1252,0.479984316,0.115435407,0.967333613,2,2,28.28981212,0.398241552,0.678154229,1
1253,1253,0.11449071,0.605901292,0.697610202,2,2,31.22516393,0.548285532,0.943727292,1
1254,1254,0.122395987,0.117245492,0.083248992,1,2,26.10009244,0.664956793,0.209248126,0
1255,1255,0.684744032,0.337348074,0.863516457,2,2,38.21496759,0.597716844,0.738748925,1
1256,1256,0.428587942,0.142895195,0.480856406,2,2,28.99916711,0.584777715,0.512203101,0
1257,1257,0.197999579,0.692376304,0.06876998,0,0,52.0000952,0.730156257,0.431617914,0
1258,1258,0.490091894,0.206334141,0.550060808,2,2,31.11109954,0.369393554,0.617563533,1
1259,1259,0.061204927,0.392025691,0.417417579,0,2,40.23075976,0.615634662,0.171673715,0
1260,1260,0.580786233,0.896069897,0.878316309,1,1,37.34135543,0.446748104,0.721952896,0
1261,1261,0.266708779,0.204397531,0.20410276,0,0,39.26392746,0.512755443,0.197786911,0
1262,1262,0.797131267,0.508024037,0.826996594,1,2,30.86454366,0.375702096,0.990237779,0
1263,1263,0.308222657,0.419450428,0.558037671,1,2,31.94881295,0.506547424,0.05413615,1
1264,1264,0.453589717,0.018120632,0.054616747,1,2,24.63124876,0.371514804,0.481447593,0
1265,1265,0.008431793,0.793106495,0.972476273,1,1,24.66168059,0.56308086,0.102969813,0
1266,1266,0.069471817,0.069065623,0.512933535,1,1,33.12114169,0.522211184,0.248204569,0
1267,1267,0.390642773,0.474458758,0.291044167,0,1,36.98695164,0.75905236,0.546307701,1
1268,1268,0.478395237,0.56092128,0.469695713,1,2,31.96425808,0.708287231,0.883413127,0
1269,1269,0.598898784,0.628700209,0.858411143,2,1,26.98302081,0.412406322,0.013691755,1
1270,1270,0.289457588,0.688932723,0.305079988,2,2,41.29867574,0.424540393,0.824226355,1
1271,1271,0.69419371,0.253375764,0.192776847,1,0,24.45480124,0.564486733,0.176647132,0
1272,1272,0.859914341,0.009971668,0.129128389,2,2,28.25374531,0.572002379,0.843424871,0
1273,1273,0.779360949,0.723760565,0.298031466,0,1,31.22884925,0.624296302,0.568762674,1
1274,1274,0.036528433,0.535888221,0.780548468,0,0,33.54075871,0.662076317,0.805370086,0
1275,1275,0.478965345,0.836485776,0.471916747,1,2,17.82994668,0.330007327,0.673039317,0
1276,1276,0.102069217,0.821749746,0.227605752,1,0,26.69176107,0.604414134,0.301175927,1
1277,1277,0.239665724,0.843697514,0.166267412,1,0,32.85320246,0.748879201,0.243301618,0
1278,1278,0.986899059,0.48530332,0.332925286,2,0,38.92499983,0.551608802,0.305204263,0
1279,1279,0.139766545,0.333768269,0.94053361,2,2,33.906921,0.765663141,0.729744449,0
1280,1280,0.497411122,0.791906039,0.343229533,0,1,41.93570616,0.375337054,0.271637183,0
1281,1281,0.617097677,0.451487423,0.988766132,2,2,50.18173755,0.624990421,0.555810187,0
1282,1282,0.701703082,0.183513864,0.485530101,0,1,25.37491483,0.742530571,0.598591813,0
1283,1283,0.558385097,0.855350655,0.179255168,2,2,34.19465631,0.527191708,0.624328324,0
1284,1284,0.006575602,0.88294904,0.891716113,0,2,27.08709202,0.59827299,0.081554171,1
1285,1285,0.324378561,0.466509885,0.460638081,1,2,28.74431223,0.678552747,0.434601251,1
1286,1286,0.516300737,0.075722465,0.710123806,2,1,30.80092346,0.773148933,0.911422665,0
1287,1287,0.084945595,0.387990576,0.984350635,0,2,40.96343477,0.500067376,0.361542378,0
1288,1288,0.348629075,0.803890936,0.050178774,2,0,26.73871489,0.53466012,0.687103345,1
1289,1289,0.030090179,0.902171918,0.096729658,1,2,32.8028007,0.416386404,0.581411619,1
1290,1290,0.075624966,0.203553507,0.720916547,0,0,40.67312567,0.602861669,0.427616221,0
1291,1291,0.395088054,0.066992387,0.281986153,2,1,38.98784575,0.57723306,0.952377372,1
1292,1292,0.129952401,0.877737251,0.184396145,2,1,25.3566191,0.846474099,0.783552642,1
1293,1293,0.566304986,0.389570142,0.039357941,1,2,19.96340397,0.544055324,0.323808082,0
1294,1294,0.688657413,0.541995358,0.021830847,1,2,32.29074798,0.660626166,0.930493344,1
1295,1295,0.800169501,0.968493807,0.774982196,0,2,23.33258478,0.401081127,0.115155493,0
1296,1296,0.197623781,0.066583317,0.134494221,2,0,18.5919564,0.873784119,0.293685883,0
1297,1297,0.164841361,0.648600793,0.468008339,2,1,45.14066577,0.390246016,0.40663787,0
1298,1298,0.101705606,0.074127437,0.606278619,1,0,32.70964493,0.506986572,0.079085641,0
1299,1299,0.635436388,0.375627803,0.428612718,1,0,52.64822187,0.403224312,0.284385423,0
1300,1300,0.705727927,0.804167948,0.027094369,0,2,28.07082969,0.42045945,0.733344029,0
1301,1301,0.028467534,0.433657449,0.784004235,2,2,45.71547391,0.270120346,0.843114846,0
1302,1302,0.936271486,0.997623572,0.010489643,2,0,35.32325517,0.45240162,0.428195018,1
1303,1303,0.048924284,0.559301535,0.762377911,0,0,28.05504862,0.755502837,0.404554142,0
1304,1304,0.539968279,0.321296364,0.893881989,0,2,28.06839149,0.386140999,0.357699572,1
1305,1305,0.7083218,0.220199647,0.433103894,1,2,37.55437631,0.620087518,0.445596255,0
1306,1306,0.870799171,0.350668079,0.535876374,1,0,34.95715213,0.405622363,0.762441036,0
1307,1307,0.71336587,0.372690815,0.477277422,0,2,20.72137735,0.709133493,0.253025824,0
1308,1308,0.801314895,0.068733243,0.389442884,0,2,41.40875608,0.678331488,0.696748786,0
1309,1309,0.337413074,0.369730397,0.887998027,2,0,40.9873376,0.775320491,0.628238088,1
1310,1310,0.814457934,0.464437708,0.894511434,0,0,35.59377856,0.647665102,0.706993765,0
1311,1311,0.077166712,0.723054335,0.336014276,0,1,38.8217989,0.626815726,0.187412703,1
1312,1312,0.894730477,0.65701609,0.615457804,2,0,27.89154095,0.372841645,0.044470223,1
1313,1313,0.546286438,0.709075892,0.927507937,0,2,29.57419812,0.697421493,0.740989238,1
1314,1314,0.816939276,0.00835584,0.962682807,1,0,39.56902694,0.353562291,0.505175234,0
1315,1315,0.450677659,0.217754611,0.509274842,1,0,35.6564225,0.534373682,0.074640895,1
1316,1316,0.642608942,0.661973144,0.453102386,2,0,31.15887442,0.230676133,0.172039874,1
1317,1317,0.525022285,0.484197526,0.278853334,0,1,26.16419868,0.533986736,0.488459033,1
1318,1318,0.730929944,0.005304249,0.959494012,1,1,24.10731785,0.705841687,0.076835991,1
1319,1319,0.07868717,0.804848354,0.142880804,1,2,35.71125375,0.706121912,0.289883987,0
1320,1320,0.057334525,0.773148895,0.580193632,1,1,27.51380247,0.495210835,0.820267338,0
1321,1321,0.244741711,0.548656581,0.282711911,1,0,32.33492809,0.456517484,0.743313581,0
1322,1322,0.156875574,0.066481869,0.279167522,0,1,39.26161435,0.694880513,0.128825693,0
1323,1323,0.871616475,0.766851513,0.405213583,0,0,39.36239603,0.751042812,0.513994987,0
1324,1324,0.216754492,0.583967034,0.999442256,0,1,35.73164848,0.492442888,0.32508235,0
1325,1325,0.976063792,0.782303455,0.054972993,0,1,46.46715525,0.497114166,0.262701731,1
1326,1326,0.3348497,0.752076749,0.578904997,1,1,38.41364977,0.404489124,0.248344736,0
1327,1327,0.179528106,0.803355105,0.08259764,2,0,19.80108194,0.558409589,0.061249312,0
1328,1328,0.78924306,0.518231673,0.154595301,2,1,26.5464868,0.47592818,0.293150413,1
1329,1329,0.657792173,0.140376605,0.439831492,1,0,35.43176133,0.68273169,0.493853714,1
1330,1330,0.496716253,0.671450631,0.510776955,1,0,41.27359056,0.294429282,0.965452551,1
1331,1331,0.554084912,0.620743926,0.258937876,2,2,27.38925753,0.159529573,0.849745484,1
1332,1332,0.718498684,0.742578632,0.316641861,2,1,33.9188337,0.678880529,0.944762271,0
1333,1333,0.226027708,0.169946515,0.086995495,1,2,36.60498083,0.205707128,0.114344129,1
1334,1334,0.996604356,0.195052105,0.303395501,1,2,35.33820938,0.617398898,0.425540919,1
1335,1335,0.974987932,0.890802246,0.967185812,0,0,37.63253651,0.377239537,0.069493354,0
1336,1336,0.649380638,0.750306752,0.945319876,0,1,22.97445539,0.59949446,0.08398411,0
1337,1337,0.197013852,0.908629309,0.335075563,2,0,50.19500951,0.365118253,0.079659446,1
1338,1338,0.679388239,0.759048242,0.57121188,1,0,26.39930381,0.482006988,0.429092352,1
1339,1339,0.069222465,0.597414857,0.910183978,2,1,29.07978302,0.629029724,0.05949938,0
1340,1340,0.027530612,0.654418163,0.006157293,0,0,42.54337713,0.80739004,0.859780707,0
1341,1341,0.255358531,0.88952007,0.81120481,0,1,30.99058073,0.374527081,0.544075836,0
1342,1342,0.46101853,0.579057972,0.94898454,2,1,38.17429148,0.61590395,0.588771042,0
1343,1343,0.86809308,0.632666877,0.091357177,0,0,32.65169757,0.595772755,0.446531136,0
1344,1344,0.726493964,0.156536138,0.161526873,1,0,24.75514487,0.462366336,0.615855503,1
1345,1345,0.742085997,0.474124806,0.961369718,2,2,36.63564043,0.533087456,0.907396564,0
1346,1346,0.423758476,0.716710815,0.537875405,1,0,30.98623038,0.422517459,0.990398164,0
1347,1347,0.343920654,0.271054104,0.014175561,1,1,39.19321057,0.51586814,0.448169099,0
1348,1348,0.369112611,0.202334392,0.257776676,0,2,28.99030572,0.303102754,0.89222149,0
1349,1349,0.987889497,0.313957689,0.450219293,1,1,36.47516782,0.598030267,0.287339795,0
1350,1350,0.037020521,0.241598662,0.69334996,2,2,53.194531,0.544418395,0.898970675,0
1351,1351,0.866847711,0.214998597,0.733628834,1,0,39.6255948,0.383110887,0.858620835,0
1352,1352,0.577478661,0.425032144,0.996068537,1,0,25.83895132,0.563118006,0.453651859,1
1353,1353,0.436926657,0.908239157,0.287676221,1,0,46.32884985,0.651399036,0.759759099,1
1354,1354,0.72457584,0.507278282,0.538555826,1,1,23.7297709,0.295804232,0.435504541,0
1355,1355,0.485148986,0.187994082,0.533655938,1,2,35.91067254,0.244746471,0.711883725,1
1356,1356,0.873261907,0.076994985,0.405890716,0,1,33.4634748,0.534493985,0.192741256,0
1357,1357,0.900636359,0.696460656,0.169246333,2,2,32.23957629,0.577457483,0.56467532,0
1358,1358,0.419972816,0.382960968,0.978091356,0,0,33.66730601,0.397839654,0.180568838,0
1359,1359,0.274570693,0.822192531,0.853867455,2,1,27.52463665,0.601937969,0.645648585,1
1360,1360,0.59120162,0.659798637,0.498641594,2,0,33.16333076,0.201030089,0.802361279,0
1361,1361,0.912338806,0.796591414,0.603625422,2,1,39.88402535,0.237157432,0.646440773,1
1362,1362,0.208172653,0.2720579,0.227385052,2,0,27.93718044,0.527913471,0.054253253,0
1363,1363,0.621925426,0.692661709,0.544126585,2,1,41.25216059,0.434399066,0.814931925,1
1364,1364,0.630549251,0.264170265,0.695412586,1,1,35.40768449,0.498177339,0.422565082,0
1365,1365,0.732458797,0.939483306,0.515487056,0,2,26.99875163,0.59215917,0.140185878,0
1366,1366,0.128800299,0.636651643,0.990928698,0,0,42.72257939,0.383030425,0.38458529,0
1367,1367,0.715110008,0.324647533,0.611727168,1,2,31.85492602,0.645109692,0.267500085,0
1368,1368,0.908996281,0.269622618,0.371195562,2,2,40.73327126,0.461660694,0.682273337,0
1369,1369,0.177084746,0.191001652,0.772647032,0,0,36.12232235,0.526932671,0.165924705,1
1370,1370,0.235148219,0.694944781,0.170547837,1,1,39.9209877,0.75342506,0.50845795,0
1371,1371,0.971577927,0.2188033,0.384746884,1,2,30.90695787,0.496034411,0.113811643,0
1372,1372,0.178383135,0.595561976,0.347164449,0,0,36.64716985,0.425398856,0.605399855,1
1373,1373,0.854156883,0.264743568,0.432070365,0,1,44.3908615,0.506308179,0.263541615,0
1374,1374,0.490777604,0.66225793,0.782281386,2,2,29.59782677,0.540389841,0.705327847,0
1375,1375,0.24487,0.815298183,0.484471957,2,2,44.16762534,0.460822321,0.046712265,0
1376,1376,0.870579179,0.778366934,0.79452434,0,2,30.44200841,0.414182354,0.066797866,0
1377,1377,0.443639993,0.761185222,0.576850684,2,1,36.85087162,0.347881486,0.362652192,0
1378,1378,0.51339628,0.187796017,0.342271604,1,2,27.10508332,0.575115675,0.148874832,0
1379,1379,0.357265747,0.088413446,0.810499504,2,1,40.70417132,0.327955046,0.708593367,0
1380,1380,0.591804252,0.699254607,0.238421178,2,2,46.20441061,0.629843417,0.155915565,0
1381,1381,0.160868745,0.368502854,0.224505018,1,0,16.65621614,0.296597303,0.442227431,0
1382,1382,0.389225793,0.432530931,0.504815691,2,2,31.04550014,0.570981207,0.046113379,0
1383,1383,0.96958819,0.031151599,0.260996114,1,0,37.00964089,0.41683514,0.531896675,0
1384,1384,0.255810657,0.259682693,0.009062482,2,0,41.60894642,0.682615267,0.642381267,0
1385,1385,0.655814138,0.033680058,0.648708201,0,0,32.75151277,0.587609727,0.082984615,0
1386,1386,0.323102851,0.879573404,0.511411076,2,1,28.05638345,0.483288668,0.311725627,0
1387,1387,0.772960681,0.243495579,0.44579042,0,0,32.94933314,0.659162888,0.39907992,0
1388,1388,0.128103836,0.557578637,0.967596166,0,2,31.22427891,0.441836542,0.719851044,0
1389,1389,0.969998348,0.038985383,0.571557363,0,1,41.88517058,0.567140255,0.008356276,1
1390,1390,0.452154084,0.667138592,0.863988733,0,0,30.94707736,0.548090872,0.395780445,1
1391,1391,0.233650113,0.323162405,0.139514446,0,1,26.97306208,0.410195803,0.623441526,0
1392,1392,0.070525364,0.898315326,0.569563286,1,1,19.11428627,0.667955531,0.035449427,0
1393,1393,0.167124677,0.888509877,0.868539878,1,1,50.63817441,0.579406529,0.882426124,0
1394,1394,0.518370287,0.325426705,0.583472044,1,2,32.07386388,0.923145359,0.712377962,0
1395,1395,0.334957462,0.901358416,0.718472321,0,0,18.83979675,0.498616897,0.922126209,1
1396,1396,0.828565571,0.996598426,0.372266146,2,1,43.92550993,0.506000111,0.147435563,0
1397,1397,0.429171614,0.825778876,0.092481724,1,1,34.34478229,0.436527592,0.952273175,1
1398,1398,0.246358409,0.845243396,0.458181331,2,1,27.21426323,0.636126139,0.13597665,0
1399,1399,0.616083379,0.24911018,0.394717245,2,0,43.5421088,0.19730541,0.124914509,1
1400,1400,0.706030477,0.576952661,0.867619808,0,1,28.36379559,0.262622863,0.388435406,1
1401,1401,0.164399138,0.067274817,0.244130695,0,1,33.79574107,0.401022544,0.597111956,0
1402,1402,0.164978475,0.094949403,0.967361719,0,2,26.88102195,0.5578881,0.29617648,1
1403,1403,0.033570681,0.999334607,0.958759759,1,0,27.18908406,0.583076424,0.510170745,0
1404,1404,0.735759343,0.326775949,0.247769511,0,2,48.30221575,0.743495687,0.127797406,0
1405,1405,0.662906829,0.74851205,0.348258198,1,0,42.33931031,0.397712164,0.892001359,0
1406,1406,0.473068632,0.80701975,0.896134769,1,0,19.72259607,0.671910459,0.754521483,1
1407,1407,0.843906356,0.858401292,0.967249636,1,0,35.61471551,0.135608996,0.99007779,1
1408,1408,0.805270813,0.998069718,0.443710293,1,2,31.87346227,0.514089237,0.729610496,1
1409,1409,0.584181079,0.241594518,0.321184867,0,2,41.56490948,0.52662209,0.368261094,0
1410,1410,0.868091851,0.040357512,0.526421481,1,2,28.18840492,0.543684224,0.456144428,1
1411,1411,0.203334738,0.411366616,0.688206756,0,2,30.71739712,0.397860456,0.897723737,0
1412,1412,0.109083211,0.130128104,0.273629979,0,1,31.19840029,0.458564827,0.178768909,0
1413,1413,0.267467643,0.022424434,0.736943886,1,1,31.87880373,0.345529303,0.701542539,0
1414,1414,0.054057827,0.36057887,0.05166179,0,1,27.28792328,0.372719299,0.024602019,0
1415,1415,0.529805898,0.784082536,0.049297317,2,0,26.30204365,0.33860972,0.261926296,1
1416,1416,0.936666314,0.566426175,0.386519982,0,1,31.66001237,0.56979378,0.794099554,1
1417,1417,0.036252181,0.312908393,0.353683126,0,0,26.35249279,0.496119018,0.973332864,0
1418,1418,0.119309303,0.654627527,0.315817384,1,2,42.34938279,0.376724198,0.721248298,0
1419,1419,0.450557984,0.232111908,0.491323349,1,0,27.08638788,0.510879113,0.207025406,0
1420,1420,0.933926046,0.014376337,0.320921224,0,0,45.15273244,0.627802952,0.110573938,1
1421,1421,0.314037157,0.764688868,0.192358084,1,1,37.86584791,0.250988908,0.128524553,0
1422,1422,0.505787099,0.62401471,0.309649521,2,2,25.96585588,0.656718297,0.788581189,0
1423,1423,0.038489331,0.762637175,0.975537327,2,2,28.7930046,0.673481343,0.400017573,0
1424,1424,0.145634745,0.03894406,0.411362597,1,1,39.07371958,0.613678469,0.085750827,0
1425,1425,0.986866475,0.837488155,0.444984834,0,2,37.70124999,0.653820172,0.84486359,1
1426,1426,0.965279481,0.61979591,0.576906809,2,2,21.59153113,0.643843697,0.820141379,0
1427,1427,0.001727766,0.56363957,0.983979567,2,2,54.60093558,0.344089858,0.651875721,1
1428,1428,0.951925824,0.624886069,0.241735039,0,1,32.71097767,0.522773773,0.492147003,0
1429,1429,0.638135525,0.864814179,0.681715243,1,2,67.61262476,0.462552322,0.406285033,1
1430,1430,0.867737625,0.587191416,0.716441455,2,0,29.32947789,0.493054676,0.654151672,0
1431,1431,0.453107737,0.581202571,0.607707193,0,0,28.19874746,0.430223048,0.312841135,0
1432,1432,0.51417769,0.991117422,0.088607911,0,2,35.79900901,0.795274294,0.086136748,0
1433,1433,0.487334274,0.757062187,0.677302406,2,1,52.74738191,0.64164952,0.205399155,0
1434,1434,0.665977308,0.442483028,0.064107612,1,1,31.7504701,0.693600532,0.311044872,1
1435,1435,0.136912265,0.707706616,0.596517812,2,1,39.8914388,0.544963758,0.547065705,1
1436,1436,0.026849315,0.389395596,0.740054005,0,2,35.93583093,0.2403723,0.139782037,0
1437,1437,0.305782096,0.228967763,0.211082796,2,2,27.25783741,0.519671935,0.634909051,0
1438,1438,0.703926658,0.59711129,0.842164313,1,0,25.90962652,0.264801904,0.079370243,0
1439,1439,0.199332972,0.928591981,0.030343733,0,1,27.47043037,0.567967452,0.341916177,0
1440,1440,0.672568557,0.929549837,0.844356661,1,0,42.41204348,0.588104917,0.944784901,0
1441,1441,0.970089669,0.34204891,0.46061174,2,0,27.93334346,0.379663564,0.597523103,1
1442,1442,0.091001009,0.527905464,0.217705352,2,1,27.85705577,0.65269472,0.92440316,0
1443,1443,0.671735325,0.21172037,0.133838492,1,2,23.49614492,0.815083899,0.29540567,1
1444,1444,0.442079495,0.996071623,0.953925517,2,2,37.89143266,0.367950107,0.69119737,0
1445,1445,0.867962371,0.98155183,0.072684324,1,0,41.63554238,0.573124717,0.01132132,0
1446,1446,0.174542528,0.649792256,0.199198239,2,0,45.10574291,0.569877974,0.551838795,0
1447,1447,0.6918295,0.804767734,0.348028434,1,0,44.20880463,0.621996422,0.80070096,0
1448,1448,0.837829925,0.715413275,0.620626416,1,0,23.06854651,0.273624516,0.960156577,1
1449,1449,0.944702974,0.593415954,0.545141291,0,1,30.58655143,0.730631862,0.104551999,0
1450,1450,0.682418633,0.053360584,0.125698301,0,0,41.5528063,0.481898652,0.038434475,0
1451,1451,0.495691714,0.454959228,0.289894514,1,0,32.95146957,0,0.280795168,0
1452,1452,0.616788099,0.675081108,0.238883593,2,2,33.74280782,0.536739557,0.507874327,1
1453,1453,0.868727781,0.677827666,0.213657512,2,2,44.42778489,0.341636191,0.52399936,1
1454,1454,0.569384665,0.373280427,0.411393537,2,2,25.20065434,0.792867363,0.299301048,0
1455,1455,0.027264237,0.942108004,0.704480075,1,1,39.16814558,0.61385782,0.23333573,1
1456,1456,0.930989445,0.167421395,0.217570252,1,1,19.44819184,0.442661937,0.177466692,0
1457,1457,0.688719412,0.500575038,0.366897805,1,2,32.61811694,0.576793177,0.156229179,1
1458,1458,0.675660332,0.691186093,0.391152856,1,2,34.96590866,0.483162495,0.145886393,1
1459,1459,0.213203226,0.697440761,0.977090641,0,0,29.01658048,0.304928654,0.332670566,1
1460,1460,0.657970492,0.648921888,0.955285632,1,0,35.39214295,0.216514579,0.11897572,0
1461,1461,0.392018438,0.275401592,0.800651642,2,1,41.18433226,0.381994039,0.548793792,1
1462,1462,0.650291116,0.156265868,0.241792722,0,1,40.45989638,0.701322404,0.216534104,0
1463,1463,0.103737911,0.636217491,0.0680529,2,0,37.76772422,0.449832588,0.676227754,0
1464,1464,0.656926672,0.599562642,0.317089172,1,2,27.03575054,0.383521853,0.750780843,0
1465,1465,0.999694985,0.179425823,0.266945465,0,0,43.53392656,0.48982047,0.922025097,0
1466,1466,0.045151833,0.705447736,0.506239536,1,1,27.85936223,0.334246965,0.390976963,1
1467,1467,0.977377318,0.455367062,0.778226711,0,1,33.27635012,0.885081794,0.254630029,0
1468,1468,0.405107814,0.668052207,0.858876615,2,0,37.06988084,0.56073211,0.460147521,1
1469,1469,0.87058274,0.83773572,0.845408598,1,0,35.57202272,0.308811869,0.312273524,0
1470,1470,0.781904347,0.169793869,0.359889718,1,0,57.80287495,0.541096954,0.983233412,1
1471,1471,0.565778556,0.019141922,0.687671529,0,1,33.43213873,0.664581832,0.69747315,0
1472,1472,0.737813729,0.779444766,0.313016461,0,2,46.25312721,0.73845168,0.325427698,0
1473,1473,0.878372119,0.609962672,0.060916273,1,0,25.74563012,0.589686468,0.978237615,0
1474,1474,0.402330452,0.699945662,0.702012209,0,1,29.3715886,0.442078468,0.898692067,0
1475,1475,0.324952423,0.838523973,0.009803504,1,1,20.30879419,0.247107891,0.492781,0
1476,1476,0.666708997,0.803163881,0.409430453,0,1,34.48836388,0.579068602,0.532104726,0
1477,1477,0.807454245,0.961344897,0.329572798,2,0,29.29757894,0.78655626,0.714118288,0
1478,1478,0.761733388,0.536166827,0.693818907,0,0,37.20601805,0.546444297,0.858584841,1
1479,1479,0.797386709,0.488705837,0.766736455,2,2,32.44564831,0.812790548,0.891716308,0
1480,1480,0.433883901,0.402058072,0.304270949,0,1,25.28905603,0.584818605,0.425209874,0
1481,1481,0.817477607,0.1537492,0.812148897,0,0,33.74100815,0.593639315,0.575455656,1
1482,1482,0.117401767,0.572855635,0.294086143,1,1,26.32987341,0.410728504,0.10067909,0
1483,1483,0.543172258,0.277126686,0.446599516,0,1,38.10279724,0.643776679,0.949670003,1
1484,1484,0.002549321,0.921714273,0.727482801,0,2,25.65187757,0.379485926,0.49523469,0
1485,1485,0.322496494,0.583444013,0.693361286,2,0,21.86222696,0.339788709,0.206909807,1
1486,1486,0.364519304,0.593097772,0.988010014,0,0,33.65795686,0.672004488,0.242040486,1
1487,1487,0.394334833,0.355074205,0.225283592,1,1,28.52645539,0.518603804,0.744744815,0
1488,1488,0.694680736,0.052001322,0.662738134,2,1,25.76542839,0.602971358,0.833123464,0
1489,1489,0.386693493,0.031746541,0.61006629,1,2,25.20043167,0.660082472,0.39316184,0
1490,1490,0.447040264,0.423515757,0.915690788,1,2,25.36680533,0.67675774,0.995924007,1
1491,1491,0.235149028,0.084592142,0.156437866,1,2,24.09569938,0.604568879,0.083859117,0
1492,1492,0.371333414,0.607110908,0.752279309,1,2,27.82530315,0.62515944,0.124610187,1
